"topic","term","beta"
1,"watch",0.0434782608695652
1,"building",0.0434782608695652
1,"comfortable",0.0434782608695652
1,"know",0.0434782608695652
1,"let",0.0434782608695652
1,"michigan",0.0434782608695652
1,"talking",0.0434782608695652
1,"thatkevinsmith",0.0434782608695652
1,"theater",0.0434782608695652
1,"thing",0.0434782608695652
1,"think",0.0434782608695652
1,"yet",0.0434782608695652
1,"love",0.0434782608695652
1,"lions",0.0434782608695652
1,"sigh",0.0434782608695652
1,"still",0.0434782608695652
1,"absolutely",0.0434782608695652
1,"elementary",0.0434782608695652
1,"kindergarten",0.0434782608695652
1,"murphy",0.0434782608695652
1,"rooms",0.0434782608695652
1,"stopped",0.0434782608695652
1,"yesterday",0.0434782608695652
2,"ascd",0.0476190476190476
2,"best",0.0476190476190476
2,"book",0.0476190476190476
2,"cathy",0.0476190476190476
2,"diverse",0.0476190476190476
2,"homework",0.0476190476190476
2,"needs",0.0476190476190476
2,"new",0.0476190476190476
2,"practices",0.0476190476190476
2,"reading",0.0476190476190476
2,"rethinking",0.0476190476190476
2,"support",0.0476190476190476
2,"vatterott",0.0476190476190476
2,"afrer",0.0476190476190476
2,"almost",0.0476190476190476
2,"eight",0.0476190476190476
2,"hand",0.0476190476190476
2,"helping",0.0476190476190476
2,"hi",0.0476190476190476
2,"just",0.0476190476190476
2,"little",0.0476190476190476
3,"way",0.0909090909090909
3,"day",0.0454545454545454
3,"asd",0.0454545454545454
3,"congratulations",0.0454545454545454
3,"cook",0.0454545454545454
3,"endorsement",0.0454545454545454
3,"finishing",0.0454545454545454
3,"go",0.0454545454545454
3,"ketelhut",0.0454545454545454
3,"michele",0.0454545454545454
3,"ou",0.0454545454545454
3,"practicum",0.0454545454545454
3,"good",0.0454545454545454
3,"child",0.0454545454545454
3,"gifted",0.0454545454545454
3,"heard",0.0454545454545454
3,"make",0.0454545454545454
3,"merchant's",0.0454545454545454
3,"natalie",0.0454545454545454
3,"perspective",0.0454545454545454
3,"wonder",0.0454545454545454
4,"breeolson9",0.117647058823529
4,"amazing",0.0588235294117647
4,"apple's",0.0588235294117647
4,"hahahahahahahah",0.0588235294117647
4,"always",0.0588235294117647
4,"honesty",0.0588235294117647
4,"ideal",0.0588235294117647
4,"less",0.0588235294117647
4,"loyalty",0.0588235294117647
4,"traits",0.0588235294117647
4,"weight",0.0588235294117647
4,"can",0.0588235294117647
4,"dm",0.0588235294117647
4,"follow",0.0588235294117647
4,"looking",0.0588235294117647
4,"send",0.0588235294117647
5,"day",0.0666666664147172
5,"tweeps",0.0666666664147172
5,"hill",0.0333333332073586
5,"melissa",0.0333333332073586
5,"psychologist",0.0333333332073586
5,"school",0.0333333332073586
5,"change",0.0333333332073586
5,"evey",0.0333333332073586
5,"exponential",0.0333333332073586
5,"glad",0.0333333332073586
5,"good",0.0333333332073586
5,"made",0.0333333332073586
5,"need",0.0333333332073586
5,"seems",0.0333333332073586
5,"adverts",0.0333333332073586
5,"bizarre",0.0333333332073586
5,"craigslist",0.0333333332073586
5,"ryykl",0.0333333332073586
5,"time",0.0333333332073586
5,"fuck",0.0333333332073586
5,"hate",0.0333333332073586
5,"sleep",0.0333333332073586
5,"tight",0.0333333332073586
5,"word",0.0333333332073586
5,"lions",0.0333333332073586
5,"sigh",0.0333333332073586
5,"gooo",0.0333333332073586
5,"oh",0.0333333332073586
6,"arena",0.0434782608695652
6,"ellen",0.0434782608695652
6,"evaluations",0.0434782608695652
6,"lcisd",0.0434782608695652
6,"mary",0.0434782608695652
6,"spoke",0.0434782608695652
6,"anyhow",0.0434782608695652
6,"big",0.0434782608695652
6,"nerdist",0.0434782608695652
6,"ok",0.0434782608695652
6,"pretty",0.0434782608695652
6,"rip",0.0434782608695652
6,"show",0.0434782608695652
6,"sure",0.0434782608695652
6,"watch",0.0434782608695652
6,"wow",0.0434782608695652
6,"cafe",0.0434782608695652
6,"drivers",0.0434782608695652
6,"get",0.0434782608695652
6,"love",0.0434782608695652
6,"seat",0.0434782608695652
6,"sifi",0.0434782608695652
6,"wwedivatiffany",0.0434782608695652
7,"new",0.0967741936833518
7,"welcome",0.0967741904639623
7,"rt",0.0645161292682149
7,"ellen",0.0322580646341074
7,"mary",0.0322580646341074
7,"able",0.0322580646341074
7,"applicants",0.0322580646341074
7,"economy",0.0322580646341074
7,"great",0.0322580646341074
7,"hire",0.0322580646341074
7,"screening",0.0322580646341074
7,"ann",0.0322580646341074
7,"secretary",0.0322580646341074
7,"vierk",0.0322580646341074
7,"ecse",0.0322580646341074
7,"o'keefe",0.0322580646341074
7,"teacher",0.0322580646341074
7,"136e06",0.0322580646341074
7,"breaking",0.0322580646341074
7,"card",0.0322580646341074
7,"crucial",0.0322580646341074
7,"hopefully",0.0322580646341074
7,"learned",0.0322580646341074
7,"lessons",0.0322580646341074
7,"someecards",0.0322580646341074
7,"week",0.0322580646341074
8,"wait",0.0909090909090909
8,"way",0.0454545454545454
8,"good",0.0454545454545454
8,"big",0.0454545454545454
8,"show",0.0454545454545454
8,"thatkevinsmith",0.0454545454545454
8,"boy",0.0454545454545454
8,"forget",0.0454545454545454
8,"pretend",0.0454545454545454
8,"said",0.0454545454545454
8,"see",0.0454545454545454
8,"sound",0.0454545454545454
8,"tonight",0.0454545454545454
8,"breeolson9",0.0454545454545454
8,"funny",0.0454545454545454
8,"fwphistory.php",0.0454545454545454
8,"photos",0.0454545454545454
8,"sexy",0.0454545454545454
8,"site",0.0454545454545454
8,"tons",0.0454545454545454
8,"www.lifewithjustin.com",0.0454545454545454
9,"steal",0.0689655172413793
9,"best",0.0689655172413793
9,"great",0.0689655172413793
9,"pretty",0.0344827586206896
9,"show",0.0344827586206896
9,"sure",0.0344827586206896
9,"carmenluvanaxxx",0.0344827586206896
9,"going",0.0344827586206896
