"topic","term","beta"
1,"teen",0.0178840182474607
1,"right",0.0178840182474607
1,"vainparadise",0.0178840182420394
1,"class",0.0119226788316405
1,"ghost",0.0119226788316405
1,"cream",0.0119226788316405
1,"danced",0.0119226788316405
1,"husband",0.0119226788316405
1,"ice",0.0119226788316405
1,"married",0.0119226788316405
1,"parlor",0.0119226788316405
1,"pennsylvania",0.0119226788316405
1,"romantic",0.0119226788316405
1,"song",0.0119226788316405
1,"soon",0.0119226788316405
1,"theme",0.0119226788316405
1,"time",0.0119226788316405
1,"foot",0.0119226788316405
1,"social",0.0119226788316405
1,"yes",0.0119226788316405
1,"recipe",0.0119226788316405
1,"schedule",0.0119226788316405
1,"seen",0.0119226788316405
1,"kenaroth",0.0119226788316405
2,"man",0.0277779677485578
2,"county",0.0222223741988463
2,"wish",0.0222223741857022
2,"natural",0.0166667806491347
2,"crash",0.0166667806491347
2,"died",0.0166667806491347
2,"keep",0.0166599417141971
2,"night",0.0111111870994231
2,"new",0.0111111870994231
2,"real",0.0111111870994231
2,"many",0.0111111870994231
2,"time",0.0111111870994231
2,"beautiful",0.0111111870994231
2,"crossing",0.0111111870994231
2,"generation",0.0111111870994231
2,"inspiring",0.0111111870994231
2,"live",0.0111111870994231
2,"makes",0.0111111870994231
2,"souls",0.0111111870994231
2,"worlds",0.0111111870994231
2,"hear",0.0111111870994231
2,"lol",0.0111111870994231
2,"assassin",0.0111111870994231
2,"kiam",0.0111111870994231
2,"opportunity's",0.0111111870994231
2,"procrastination",0.0111111870994231
2,"victor",0.0111111870994231
2,"day",0.0111111870994231
2,"today",0.0111111870994231
2,"harrisburg",0.0111111870994231
2,"pittsburgh",0.0111111870994231
2,"rare",0.0111111870994231
2,"shark",0.0111111870994231
2,"gmail",0.0111111870994231
2,"need",0.0111111870994231
2,"nice",0.0111111870994231
2,"dies",0.0111111870994231
2,"fatal",0.0111111870994231
2,"somerset",0.0111111870994231
2,"nationwideclass",0.0111111870994231
3,"rt",0.0479040813397587
3,"new",0.0239520406698794
3,"just",0.0239520406698794
3,"always",0.0179640305024095
3,"better",0.0179640305024095
3,"aktracyg",0.0179640305024095
3,"know",0.0179640305024095
3,"even",0.0119760203349397
3,"think",0.0119760203349397
3,"character",0.0119760203349397
3,"funnymessage",0.0119760203349397
3,"man's",0.0119760203349397
3,"name",0.0119760203349397
3,"reveals",0.0119760203349397
3,"signature",0.0119760203349397
3,"sometimes",0.0119760203349397
3,"successsecret",0.0119760203349397
3,"3wdesign",0.0119760203349397
3,"curt8888",0.0119760203349397
3,"fastlaugh",0.0119760203349397
3,"lhp98t",0.0119760203349397
3,"lives",0.0119760203349397
3,"newsforest",0.0119760203349397
3,"tinyurl.com",0.0119760203349397
3,"uptowndownsouth",0.0119760203349397
3,"bok",0.0119760203349397
3,"derek",0.0119760203349397
3,"education",0.0119760203349397
3,"expensive",0.0119760203349397
3,"ignorance",0.0119760203349397
3,"try",0.0119760203349397
3,"budget",0.0119760203349397
3,"gambling",0.0119760203349397
3,"taxes",0.0119760203349397
3,"gut",0.0119760203349397
3,"well",0.0119760203349397
3,"corn",0.0119760203349397
3,"telling",0.0119760203349397
3,"fabienne",0.0119760203349397
4,"aye",0.0234818704558922
4,"glass",0.0234811000392298
4,"one",0.0176114028419192
4,"day",0.0176114028419192
4,"new",0.0117409352279461
4,"look",0.0117409352279461
4,"obama",0.0117409352279461
4,"8hw",0.0117409352279461
4,"affiliates",0.0117409352279461
4,"forestdale",0.0117409352279461
4,"ihid.us",0.0117409352279461
4,"imitate",0.0117409352279461
4,"insist",0.0117409352279461
4,"massachusetts",0.0117409352279461
4,"never",0.0117409352279461
4,"brand",0.0117409352279461
4,"c9g6g",0.0117409352279461
4,"template",0.0117409352279461
4,"tweaking",0.0117409352279461
