"topic","term","beta"
1,"just",0.030445185089612
1,"way",0.0152226246655957
1,"like",0.0152226246655957
1,"go",0.0135955622627176
1,"day",0.0122585026449984
1,"come",0.0101484164437304
1,"beads",0.0101484164437304
1,"play",0.0101484164437304
1,"destash",0.0101484164437304
1,"flickr",0.0101484164437304
1,"glass",0.0101484164437304
1,"hebli",0.0101484164437304
1,"lampwork",0.0101484164437304
1,"photo",0.0101484164437304
1,"reactive",0.0101484164437304
1,"sharing",0.0101484164437304
1,"1ejkrj",0.0101484164437304
1,"soothing",0.0101484164437304
1,"sounds",0.0101484164437304
1,"ghost",0.0101484164437304
1,"w",0.0101484164437304
1,"serena",0.0101484164437304
1,"williams",0.0101484164437304
1,"threatening",0.0101484164437304
1,"grunting",0.0101484164437304
1,"shot",0.0101484164437304
1,"smashing",0.0101484164437304
1,"android",0.0101484164437304
1,"sorry",0.0101484164437304
1,"supmaria",0.0101484164437304
1,"gabisayz",0.0101484164437304
1,"zeemcdee",0.0101484164437304
1,"think",0.0101484164437304
1,"answered",0.0101484164437304
1,"question",0.0101484164437304
1,"snods",0.0101484164437304
1,"snods.com",0.0101484164437304
1,"trivia",0.0101484164437304
1,"family",0.0101484164437304
2,"back",0.0235411203775821
2,"based",0.0188328963441826
2,"home",0.0188328963441826
2,"busy",0.0188328963441826
2,"game",0.0188328963441826
2,"next",0.014124672258137
2,"bad",0.014124672258137
2,"boys",0.014124672258137
2,"watchin",0.0141245868099647
2,"love",0.00941644817209132
2,"just",0.00941644817209132
2,"now",0.00941644817209132
2,"vacation",0.00941644817209132
2,"dystrophy",0.00941644817209132
2,"funds",0.00941644817209132
2,"muscular",0.00941644817209132
2,"raising",0.00941644817209132
2,"see",0.00941644817209132
2,"since",0.00941644817209132
2,"slacker",0.00941644817209132
2,"tweet",0.00941644817209132
2,"tweeting",0.00941644817209132
2,"week",0.00941644817209132
2,"186qsy",0.00941644817209132
2,"always",0.00941644817209132
2,"american",0.00941644817209132
2,"bone",0.00941644817209132
2,"buiness",0.00941644817209132
2,"economy",0.00941644817209132
2,"join",0.00941644817209132
2,"revolution",0.00941644817209132
2,"small",0.00941644817209132
2,"coverage",0.00941644817209132
2,"driver",0.00941644817209132
2,"otr",0.00941644817209132
2,"truck",0.00941644817209132
2,"writing",0.00941644817209132
2,"minor",0.00941644817209132
2,"gerd",0.00941644817209132
2,"linx",0.00941644817209132
2,"woq5n",0.00941644817209132
2,"315phe",0.00941644817209132
2,"case",0.00941644817209132
2,"extortion",0.00941644817209132
2,"testify",0.00941644817209132
2,"travolta",0.00941644817209132
2,"tampabaytraffic",0.00941644817209132
2,"accident",0.00941644817209132
2,"watching",0.00941644817209132
2,"3d",0.00941644817209132
2,"duke",0.00941644817209132
2,"nukem",0.00941644817209132
2,"played",0.00941644817209132
2,"church",0.00941644817209132
2,"rachel",0.00941644817209132
3,"one",0.0188871716295971
3,"u",0.014480879385803
3,"now",0.014480879385803
3,"ps",0.014480879385803
3,"thinking",0.014480879385803
3,"tonight",0.014480879385803
3,"way",0.014480879385803
3,"guess",0.014480879385803
3,"right",0.014480879385803
3,"greggamann",0.014480879385803
3,"lol",0.014480879385803
3,"fun",0.014480879385803
4,"new",0.0368410057930282
4,"world",0.0315780929102259
4,"bead",0.0210520619401506
4,"good",0.0157890464551129
4,"making",0.0157890464551129
4,"episode",0.0157890464551129
4,"farmers",0.0105260309700753
4,"later",0.0105260309700753
4,"market",0.0105260309700753
4,"produce",0.0105260309700753
4,"real",0.0105260309700753
4,"stuff",0.0105260309700753
4,"make",0.0105260309700753
4,"tweet",0.0105260309700753
4,"community",0.0105260309700753
4,"differance",0.0105260309700753
4,"neightborhood",0.0105260309700753
4,"time",0.0105260309700753
4,"show",0.0105260309700753
4,"biocompatibles",0.0105260309700753
4,"dhldr",0.0105260309700753
4,"edison",0.0105260309700753
4,"profitable",0.0105260309700753
4,"sales",0.0105260309700753
4,"says",0.0105260309700753
4,"strong",0.0105260309700753
4,"severely",0.0105260309700753
4,"wrong",0.0105260309700753
4,"around",0.0105260309700753
4,"debuts",0.0105260309700753
4,"exhibit",0.0105260309700753
4,"museum",0.0105260309700753
4,"rallies",0.0105260309700753
4,"supporters",0.0105260309700753
4,"w3tew",0.0105260309700753
4,"funny",0.0105260309700753
4,"oh",0.0105260309700753
4,"diaries",0.0105260309700753
4,"download",0.0105260309700753
4,"free",0.0105260309700753
4,"id",0.0105260309700753
4,"interested",0.0105260309700753
4,"network",0.0105260309700753
4,"playstation",0.0105260309700753
4,"psn",0.0105260309700753
4,"reply",0.0105260309700753
4,"vampire",0.0105260309700753
4,"girl",0.0105260309700753
5,"know",0.0438059011234772
5,"check",0.0375479152486947
5,"want",0.0375479152486947
5,"ride",0.0250319434991298
5,"2kc4ii",0.0250319434991298
5,"money",0.0250319434991298
5,"supmaria",0.02375171469028
5,"got",0.0187739576243474
5,"good",0.0187739576243474
5,"stay",0.0187739576243474
5,"now",0.0187739576243474
6,"day",0.0696697763007952
6,"ready",0.0332178578118988
6,"love",0.0276815481765824
6,"help",0.0276815481765824
6,"plan",0.0221452385412659
6,"already",0.0221452385405872
6,"today",0.0213386513511434
6,"go",0.0178261992051399
6,"home",0.0166089289059494
6,"just",0.0166089289059494
6,"find",0.0166089289059494
6,"see",0.0166089289059494
7,"time",0.0438293917568127
7,"haha",0.0219287411036479
7,"never",0.0219061875506491
7,"twitter",0.0182920369960516
7,"jewelry",0.0175429928829183
7,"just",0.0175429928829183
7,"silver",0.0175429928829183
7,"twitpic.com",0.0175429928829183
7,"sick",0.0175422391992732
7,"go",0.0135992540202017
8,"can",0.0330588274747695
8,"o",0.0247941206060771
8,"rt",0.0206617671717309
8,"people",0.0206617671717309
8,"myloc.me",0.0206617671717309
8,"tampabaytraffic",0.0206617671717309
8,"life",0.0206617671717309
8,"ever",0.0206322859588985
8,"best",0.0165294137373847
8,"yes",0.0165294137373847
8,"carolina",0.0165294137373847
8,"north",0.0165294137373847
8,"vacation",0.0165294137373847
8,"wait",0.0165294137373847
8,"great",0.0165294137373847
9,"beads",0.0679842490397957
9,"early",0.0242800889427843
9,"ctrl",0.0194240711542275
9,"daily",0.0194240711542275
9,"inchie",0.0194240711542275
9,"s",0.0194240711542275
9,"taylorhohensee",0.0194240710991362
9,"love",0.0145680533656706
9,"wow",0.0145680533656706
9,"better",0.0145680533656706
9,"came",0.0145680533656706
9,"look",0.0145680533656706
